id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;condition;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;basement;month;year;price_lot;zipcode_price_lot;buy;action;renovate_to
6824100014;2015-04-29;437000.0;3;3.0;1460;1180;3.0;0;3;1460;0;2006;0;98117;47.6998;-122.367;no;4;2015;370.33898305084745;139.53488372093022;no;dont_buy;
7987400285;2015-04-29;494900.0;3;2.5;2040;2500;2.0;0;3;1470;570;2008;0;98126;47.573;-122.372;yes;4;2015;197.96;88.07292814099657;no;dont_buy;
9164100035;2015-04-29;655000.0;1;1.0;1660;5422;1.0;0;4;830;830;1908;0;98117;47.6821;-122.388;yes;4;2015;120.80413131685725;119.0;no;dont_buy;
5279100625;2015-04-29;248000.0;2;1.0;770;8600;1.0;0;4;770;0;1914;0;98027;47.5325;-122.031;no;4;2015;28.837209302325583;15.670862146161882;no;dont_buy;
9346950050;2015-04-29;625000.0;3;2.5;2120;10021;1.0;0;4;1230;890;1976;0;98006;47.5621;-122.135;yes;4;2015;62.369025047400456;62.27983962650397;no;dont_buy;
8682231170;2015-04-29;554000.0;2;2.0;1920;6045;1.0;0;3;1920;0;2003;0;98053;47.7107;-122.031;no;4;2015;91.64598842018196;87.98169980644026;no;dont_buy;
8860300220;2015-04-29;612000.0;5;2.5;2300;7000;1.0;0;3;1290;1010;1975;0;98052;47.6875;-122.122;yes;4;2015;87.42857142857143;74.8375024620839;no;dont_buy;
6181500100;2015-04-29;351000.0;3;2.5;2594;4455;2.0;0;3;2594;0;2012;0;98001;47.3054;-122.276;no;4;2015;78.78787878787878;31.07804232804233;no;dont_buy;
2719100013;2015-04-29;418000.0;2;1.5;1480;1349;2.0;0;3;1240;240;2007;0;98136;47.5439;-122.386;yes;4;2015;309.85915492957747;105.80982392957182;no;dont_buy;
1387300940;2015-04-29;441000.0;3;1.5;1540;7200;1.0;0;3;1540;0;1968;0;98011;47.7357;-122.195;no;4;2015;61.25;52.88906518577284;no;dont_buy;
2025069025;2015-04-29;895000.0;4;3.0;3570;10273;1.5;0;3;2630;940;1935;2007;98074;47.6394;-122.077;yes;4;2015;87.12158084298648;64.67189790463051;no;dont_buy;
7131300063;2015-04-29;350000.0;4;1.75;2140;4959;1.0;0;3;1080;1060;1965;0;98118;47.5166;-122.266;yes;4;2015;70.57874571486187;78.13953488372093;yes;sell;
537000255;2015-04-29;302000.0;2;1.75;1170;8200;1.0;0;4;780;390;1937;0;98003;47.3263;-122.305;yes;4;2015;36.829268292682926;25.483380956145602;no;dont_buy;
1245001820;2015-04-29;776500.0;4;1.5;2290;10372;1.0;0;3;1510;780;1965;1987;98033;47.6888;-122.199;yes;4;2015;74.86502121095256;95.62103565314624;yes;sell;
2475900170;2015-04-29;303000.0;4;1.0;2300;9583;1.0;0;3;1220;1080;1928;0;98024;47.5671;-121.89;yes;4;2015;31.618491077950537;9.05630992054104;no;dont_buy;
8099600160;2015-04-29;488500.0;3;2.0;1710;10959;1.0;0;4;1030;680;1981;0;98033;47.697;-122.199;yes;4;2015;44.57523496669404;64.05329233922623;yes;sell;
3438500036;2015-04-29;545000.0;5;3.75;2380;7268;1.0;0;3;1430;950;2008;0;98106;47.5571;-122.357;yes;4;2015;74.98624105668685;66.73228346456693;no;dont_buy;
5418500800;2015-04-29;825000.0;3;2.25;2510;10418;1.0;0;3;1810;700;1968;0;98115;47.7003;-122.285;yes;4;2015;79.18986369744673;107.73745819397993;yes;renovate;5.0
3334000055;2015-04-29;585000.0;2;1.75;1280;7110;1.0;0;4;1000;280;1955;0;98118;47.5569;-122.273;yes;4;2015;82.27848101265823;73.45132743362832;no;dont_buy;
4188300030;2015-04-29;715000.0;5;3.0;3490;6091;2.0;0;3;3490;0;2009;0;98011;47.7744;-122.225;no;4;2015;117.38630766704975;52.88906518577284;no;dont_buy;
5126900200;2015-04-29;162248.0;2;1.0;800;8960;1.0;0;4;800;0;1944;0;98058;47.4756;-122.174;no;4;2015;18.108035714285716;32.866403735436776;yes;sell;
1068000110;2015-04-29;978500.0;3;2.25;2060;7080;2.0;0;3;1800;260;1940;0;98199;47.6455;-122.409;yes;4;2015;138.20621468926555;152.6312306590258;yes;renovate;5.0
4054530090;2015-04-29;783350.0;4;2.5;3290;35001;2.0;0;3;3290;0;1991;0;98077;47.7231;-122.038;no;4;2015;22.380789120310848;17.70239573611422;no;dont_buy;
603001045;2015-04-29;256000.0;3;1.0;950;4000;1.0;0;3;780;170;1949;0;98118;47.5232;-122.284;yes;4;2015;64.0;78.13953488372093;yes;sell;
3448740360;2015-04-29;418500.0;4;2.5;2190;4866;2.0;0;3;2190;0;2009;0;98059;47.4907;-122.152;no;4;2015;86.00493218249075;74.87762610920038;no;dont_buy;
2310030390;2015-04-29;275000.0;3;1.75;1180;6260;1.0;0;4;1180;0;1993;0;98038;47.3531;-122.048;no;4;2015;43.9297124600639;26.506696428571427;no;dont_buy;
3754501205;2015-04-29;1085000.0;3;2.5;2840;7500;2.0;0;3;2840;0;1997;0;98034;47.7049;-122.224;no;4;2015;144.66666666666666;54.78767123287671;no;dont_buy;
1036400200;2015-04-29;697000.0;4;1.75;1670;13125;1.0;0;5;1670;0;1973;0;98052;47.6315;-122.101;no;4;2015;53.10476190476191;63.30767195767196;yes;sell;
1973700030;2015-04-29;2205000.0;3;2.5;3430;10177;2.0;0;3;3430;0;2014;0;98034;47.7159;-122.251;no;4;2015;216.6650289869313;54.78767123287671;no;dont_buy;
439000230;2015-04-29;805000.0;4;2.25;2440;9889;1.0;0;3;1540;900;1952;0;98115;47.6932;-122.3;yes;4;2015;81.40357973505915;107.73745819397993;yes;renovate;5.0
6388910280;2015-04-29;670000.0;4;2.5;2850;25993;2.0;0;4;2850;0;1989;0;98056;47.5318;-122.17;no;4;2015;25.776170507444313;37.947840537309474;yes;renovate;5.0
3395040550;2015-04-29;320000.0;3;2.5;1530;2890;2.0;0;3;1530;0;2001;0;98108;47.5434;-122.293;no;4;2015;110.72664359861592;69.82551698670605;no;dont_buy;
732000160;2015-04-29;330000.0;2;1.0;790;9784;1.0;0;3;790;0;1932;0;98155;47.7634;-122.284;no;4;2015;33.72853638593622;40.666666666666664;yes;renovate;5.0
2877102495;2015-04-29;445000.0;3;1.5;860;3200;1.0;0;3;860;0;1929;0;98117;47.6791;-122.362;no;4;2015;139.0625;139.53488372093022;yes;renovate;5.0
2473000680;2015-04-29;390000.0;3;1.75;1435;8960;1.0;0;4;1435;0;1969;0;98058;47.4525;-122.149;no;4;2015;43.526785714285715;32.866403735436776;no;dont_buy;
1545807610;2015-04-29;270500.0;3;2.5;1780;7848;1.0;0;3;1320;460;1978;0;98038;47.3608;-122.056;yes;4;2015;34.46738022426096;57.915057915057915;yes;sell;
3582750170;2015-04-29;410000.0;2;2.25;1660;2128;2.0;0;4;1660;0;1974;0;98028;47.7528;-122.252;no;4;2015;192.66917293233084;40.44117647058823;no;dont_buy;
8648100130;2015-04-29;306500.0;3;2.5;1970;6291;2.0;0;4;1970;0;1998;0;98042;47.3627;-122.073;no;4;2015;48.720394213956446;25.96053997923157;no;dont_buy;
9141100255;2015-04-29;438000.0;2;2.25;1950;29347;1.0;0;3;1350;600;1953;0;98133;47.739;-122.351;yes;4;2015;14.924864551742939;61.40120038408884;yes;sell;
5379800862;2015-04-29;360000.0;5;3.0;2480;7200;1.0;0;3;1560;920;1999;0;98188;47.4586;-122.283;yes;4;2015;50.0;30.723958333333332;no;dont_buy;
2526059046;2015-04-29;638500.0;4;2.5;1980;6568;2.0;0;3;1980;0;2004;0;98052;47.704;-122.101;no;4;2015;97.21376370280146;74.8375024620839;no;dont_buy;
644000040;2015-04-29;1780000.0;4;3.25;3950;10912;2.0;0;3;3950;0;2003;0;98004;47.5877;-122.196;no;4;2015;163.12316715542522;115.75190508343783;no;dont_buy;
1858600042;2015-04-29;360000.0;4;3.0;2483;6870;2.0;0;3;2483;0;2005;0;98030;47.3627;-122.199;no;4;2015;52.40174672489083;38.69530601342524;no;dont_buy;
3885805300;2015-04-29;595000.0;3;1.0;1300;11520;1.0;0;3;1300;0;1958;0;98033;47.6829;-122.195;no;4;2015;51.64930555555556;95.62103565314624;yes;sell;
824069156;2015-04-29;570000.0;4;2.0;2000;46902;2.0;0;3;2000;0;1978;0;98075;47.5851;-122.072;no;4;2015;12.152999872073686;86.11825192802057;yes;sell;
587550470;2015-04-29;600000.0;3;2.75;3580;14217;2.0;0;4;2210;1370;1989;0;98023;47.3244;-122.379;yes;4;2015;42.20299641274531;28.597598208833706;no;dont_buy;
5710600620;2015-04-29;575000.0;3;2.75;1990;9600;1.0;0;3;1530;460;1978;0;98027;47.532;-122.05;yes;4;2015;59.895833333333336;100.78328981723237;yes;sell;
7418700040;2015-04-29;234000.0;3;1.0;960;9624;1.0;0;3;960;0;1953;0;98155;47.7758;-122.301;no;4;2015;24.3142144638404;40.666666666666664;yes;renovate;5.0
7137300245;2015-04-29;475000.0;3;1.75;1340;2805;1.5;0;3;1340;0;1919;0;98144;47.5922;-122.297;no;4;2015;169.34046345811052;180.99715905219986;yes;sell;
6802210330;2015-04-29;270000.0;3;2.5;1430;8470;1.0;0;3;1190;240;1992;0;98022;47.1943;-121.991;yes;4;2015;31.877213695395515;28.007597340930673;no;dont_buy;
8722100825;2015-04-29;1049000.0;3;2.25;2610;3357;2.0;0;4;1980;630;1926;0;98112;47.638;-122.306;yes;4;2015;312.481382186476;210.98726114649682;no;dont_buy;
5648600190;2015-04-29;310000.0;3;2.5;1670;5791;2.0;0;3;1670;0;1995;0;98055;47.4424;-122.188;no;4;2015;53.53134173717838;45.61454818147732;no;dont_buy;
8019200925;2015-04-29;315000.0;5;1.75;1850;14800;1.5;0;3;1760;90;1937;0;98168;47.4935;-122.321;yes;4;2015;21.283783783783782;25.452123750734863;yes;renovate;5.0
9478550430;2015-04-29;316475.0;4;2.5;1740;4642;2.0;0;3;1740;0;2012;0;98042;47.3686;-122.117;no;4;2015;68.17643257216717;44.19731964642144;no;dont_buy;
537000416;2015-04-29;250000.0;3;2.0;1680;7900;2.0;0;4;1680;0;1953;0;98003;47.3255;-122.305;no;4;2015;31.645569620253166;25.483380956145602;no;dont_buy;
9350900550;2015-04-29;890000.0;4;2.25;2870;8393;1.0;0;4;1480;1390;1977;0;98040;47.5787;-122.245;yes;4;2015;106.0407482425831;81.9596660417111;no;dont_buy;
629860010;2015-04-29;1348000.0;4;3.5;4640;9827;2.0;0;3;3210;1430;2007;0;98027;47.5524;-122.078;yes;4;2015;137.17309453546352;100.78328981723237;no;dont_buy;
3214200070;2015-04-29;457500.0;3;1.0;1210;7636;1.0;0;4;1210;0;1952;0;98118;47.5377;-122.266;no;4;2015;59.91356731272918;73.45132743362832;yes;renovate;5.0
8565000030;2015-04-29;805000.0;4;2.5;3450;33460;2.0;0;3;3450;0;1997;0;98077;47.7673;-122.1;no;4;2015;24.05857740585774;17.70239573611422;no;dont_buy;
2155000480;2015-04-29;499950.0;3;1.5;1350;9315;1.0;0;3;1350;0;1968;0;98052;47.6587;-122.124;no;4;2015;53.671497584541065;74.8375024620839;yes;sell;
522059130;2015-04-29;465000.0;3;1.0;1150;18200;1.0;0;5;1150;0;1959;0;98058;47.4262;-122.187;no;4;2015;25.54945054945055;31.20773951940081;yes;sell;
2288000090;2015-04-29;980000.0;4;1.75;2260;17711;1.0;0;4;2260;0;1968;0;98040;47.5498;-122.214;no;4;2015;55.332843995257186;81.9596660417111;yes;renovate;5.0
8024200677;2015-04-29;415000.0;3;1.5;1270;1483;3.0;0;3;1270;0;2007;0;98115;47.6987;-122.317;no;4;2015;279.838165879973;107.73745819397993;no;dont_buy;
2624079010;2015-04-29;750000.0;5;3.5;2990;212137;2.0;0;3;2450;540;1994;0;98024;47.5298;-121.887;yes;4;2015;3.535451147136049;9.05630992054104;yes;renovate;5.0
1502400140;2015-04-29;275900.0;3;1.75;1380;8400;1.0;0;3;1380;0;1967;0;98003;47.3117;-122.321;no;4;2015;32.845238095238095;32.68175238248422;no;dont_buy;
5253300243;2015-04-29;415000.0;4;2.0;1960;10559;2.0;0;4;1960;0;1955;0;98133;47.7494;-122.337;no;4;2015;39.30296429586135;48.97815362931642;yes;sell;
9558800025;2015-04-29;225000.0;3;1.0;940;9272;1.0;0;3;940;0;1954;0;98148;47.4353;-122.335;no;4;2015;24.26660914581536;30.44848484848485;yes;renovate;5.0
1921069068;2015-04-29;400000.0;4;2.5;3030;180263;2.0;0;3;2030;1000;1987;0;98092;47.2953;-122.097;yes;4;2015;2.218980045821938;41.666666666666664;yes;sell;
9512501450;2015-04-29;555000.0;3;1.75;1270;9170;1.0;0;3;1270;0;1969;0;98052;47.6706;-122.151;no;4;2015;60.523446019629226;74.8375024620839;yes;sell;
1771000960;2015-04-29;380000.0;3;1.0;1160;9375;1.0;0;3;1160;0;1967;0;98077;47.7419;-122.073;no;4;2015;40.53333333333333;17.70239573611422;no;dont_buy;
9266700845;2015-04-29;325000.0;2;1.0;830;5100;1.0;0;3;830;0;1941;0;98103;47.6932;-122.346;no;4;2015;63.72549019607843;224.58333333333334;yes;sell;
546000020;2015-04-29;487000.0;2;1.0;1440;4046;1.0;0;3;960;480;1946;0;98117;47.6901;-122.382;yes;4;2015;120.365793376174;139.53488372093022;yes;renovate;5.0
8155500110;2015-04-29;754000.0;5;1.75;2350;7800;1.0;0;4;1510;840;1968;0;98008;47.6225;-122.107;yes;4;2015;96.66666666666667;61.05121293800539;no;dont_buy;
8651610660;2015-04-29;769000.0;4;2.5;2440;6733;2.0;0;3;2440;0;1999;0;98074;47.6374;-122.064;no;4;2015;114.21357492945195;64.67189790463051;no;dont_buy;
1153000040;2015-04-29;650000.0;4;2.5;2240;9934;1.0;0;4;1490;750;1968;0;98005;47.6147;-122.166;yes;4;2015;65.43185021139521;61.553519366930445;no;dont_buy;
255470030;2015-04-29;619990.0;4;2.75;2630;4501;2.0;0;3;2630;0;2015;0;98028;47.7748;-122.244;no;4;2015;137.74494556765163;46.19469026548673;no;dont_buy;
844001485;2015-04-29;320900.0;5;2.5;2200;8500;1.0;0;4;1400;800;1971;0;98010;47.3073;-122.006;yes;4;2015;37.752941176470586;18.96014156905705;no;dont_buy;
6300000335;2015-04-29;729953.0;5;3.0;3230;5167;1.5;0;4;2000;1230;1909;0;98133;47.7053;-122.34;yes;4;2015;141.27211147667893;48.97815362931642;no;dont_buy;
3826000280;2015-04-29;272000.0;3;1.0;1130;8100;1.5;0;3;1130;0;1934;0;98168;47.4935;-122.306;no;4;2015;33.58024691358025;25.452123750734863;no;dont_buy;
1890000275;2015-04-29;815000.0;3;1.5;1940;3570;2.0;0;4;1740;200;1916;0;98105;47.6618;-122.325;yes;4;2015;228.29131652661064;154.66666666666666;no;dont_buy;
326069164;2015-04-29;840000.0;4;2.5;3450;43216;2.0;0;3;3450;0;2000;0;98072;47.7625;-122.025;no;4;2015;19.437245464642725;28.614352513619323;yes;renovate;5.0
2767602855;2015-04-29;750000.0;5;3.5;2160;2323;3.0;0;3;2160;0;2007;0;98107;47.6726;-122.39;no;4;2015;322.8583727938011;320.41329528835786;no;dont_buy;
1843100540;2015-04-29;380000.0;3;2.25;2530;12042;2.0;0;3;2530;0;1989;0;98042;47.3742;-122.125;no;4;2015;31.556219897027074;44.19731964642144;yes;sell;
3299610240;2015-04-29;870000.0;4;2.5;3240;7621;2.0;0;3;3240;0;2003;0;98075;47.5641;-122.032;no;4;2015;114.15824694921926;86.11825192802057;no;dont_buy;
6821102367;2015-04-29;547000.0;3;2.5;1570;1452;2.5;0;3;1240;330;2007;0;98199;47.648;-122.396;yes;4;2015;376.72176308539946;152.6312306590258;no;dont_buy;
9828200187;2015-04-29;370000.0;2;1.0;750;2020;1.0;0;3;750;0;1908;1995;98122;47.6175;-122.301;no;4;2015;183.16831683168317;206.25;yes;sell;
7203102140;2015-04-29;300000.0;2;1.0;1290;2482;2.0;0;3;1290;0;2008;0;98053;47.6972;-122.025;no;4;2015;120.87026591458502;87.98169980644026;no;dont_buy;
2190601049;2015-04-29;212000.0;3;1.5;1010;10000;1.0;0;4;1010;0;1973;0;98003;47.2881;-122.294;no;4;2015;21.2;25.483380956145602;yes;renovate;5.0
8581200240;2015-04-29;255000.0;3;1.75;1740;8800;1.0;0;3;1140;600;1978;0;98023;47.2968;-122.372;yes;4;2015;28.977272727272727;33.080968241492286;yes;sell;
7137900410;2015-04-29;190000.0;3;1.0;950;7610;1.0;0;3;950;0;1983;0;98092;47.3188;-122.174;no;4;2015;24.967148488830485;41.666666666666664;yes;sell;
3624039111;2015-04-29;215000.0;3;1.0;980;5600;1.0;0;2;980;0;1949;0;98106;47.5308;-122.361;no;4;2015;38.392857142857146;25.0;no;dont_buy;
1773100765;2015-04-29;229000.0;1;1.0;600;3720;1.0;0;3;600;0;1920;0;98106;47.5558;-122.363;no;4;2015;61.55913978494624;66.73228346456693;yes;sell;
2883200160;2015-04-29;595000.0;4;2.0;2020;2849;2.0;0;3;2020;0;1960;0;98115;47.6831;-122.329;no;4;2015;208.84520884520884;107.73745819397993;no;dont_buy;
6837820330;2015-04-29;300000.0;4;2.5;2450;8932;2.0;0;3;2450;0;1990;0;98023;47.3093;-122.345;no;4;2015;33.5871025526198;33.080968241492286;no;dont_buy;
5592050080;2015-04-29;449999.0;4;2.5;1950;4947;2.0;0;3;1950;0;2000;0;98056;47.5042;-122.193;no;4;2015;90.96401859712957;73.16511118792488;no;dont_buy;
1775800860;2015-04-28;469500.0;3;2.25;1850;12000;1.0;0;4;1300;550;1977;0;98072;47.7408;-122.101;yes;4;2015;39.125;23.49051343651545;no;dont_buy;
1566100450;2015-04-28;505000.0;3;2.0;1110;8375;1.0;0;5;1110;0;1951;0;98115;47.6978;-122.297;no;4;2015;60.298507462686565;135.52429105297867;yes;sell;
98300230;2015-04-28;1459000.0;4;4.0;4620;130208;2.0;0;3;4620;0;2014;0;98024;47.5885;-121.939;no;4;2015;11.205148685180633;9.05630992054104;no;dont_buy;
139000185;2015-04-28;800000.0;3;2.5;2100;4440;2.0;0;3;2100;0;1945;0;98116;47.5865;-122.397;no;4;2015;180.18018018018017;136.89919295671314;no;dont_buy;
2397101375;2015-04-28;595000.0;2;1.0;980;3600;1.0;0;3;980;0;1907;0;98119;47.6366;-122.365;no;4;2015;165.27777777777777;265.51724137931035;yes;sell;
567000020;2015-04-28;800000.0;2;1.0;1570;5000;1.5;0;4;1570;0;1924;0;98144;47.5955;-122.294;no;4;2015;160.0;121.79775280898876;no;dont_buy;
3845101070;2015-04-28;425996.0;4;2.5;2568;5000;2.0;0;3;2568;0;2014;0;98092;47.2596;-122.194;no;4;2015;85.1992;41.666666666666664;no;dont_buy;
853200040;2015-04-28;2408000.0;5;2.5;4600;23250;1.5;0;3;3600;1000;1918;2003;98004;47.623;-122.218;yes;4;2015;103.56989247311827;115.75190508343783;yes;sell;
11500240;2015-04-28;872750.0;3;2.5;2870;13695;2.0;0;3;2870;0;1991;0;98052;47.6944;-122.102;no;4;2015;63.72763782402337;74.8375024620839;yes;sell;
8651720420;2015-04-28;513000.0;4;2.5;1930;8040;1.0;0;3;1380;550;1978;0;98034;47.7283;-122.218;yes;4;2015;63.80597014925373;54.78767123287671;no;dont_buy;
7697800170;2015-04-28;270000.0;3;1.75;1800;9314;2.0;0;3;1800;0;1979;0;98011;47.7762;-122.198;no;4;2015;28.988619282800087;52.88906518577284;yes;renovate;5.0
967000400;2015-04-28;548000.0;5;1.5;1700;7200;1.5;0;3;1700;0;1937;0;98011;47.7614;-122.203;no;4;2015;76.11111111111111;52.88906518577284;no;dont_buy;
2781250110;2015-04-28;360000.0;4;2.5;2640;7388;2.0;0;3;2640;0;2003;0;98038;47.3505;-122.027;no;4;2015;48.727666486193826;57.915057915057915;yes;sell;
2473101140;2015-04-28;314950.0;3;1.0;1590;8470;1.0;0;4;1140;450;1967;0;98058;47.4473;-122.159;yes;4;2015;37.184179456906726;32.866403735436776;no;dont_buy;
9122500080;2015-04-28;275000.0;5;2.0;2260;11970;1.0;0;4;1250;1010;1962;0;98031;47.3896;-122.218;yes;4;2015;22.974101921470343;32.520325203252035;yes;renovate;5.0
9215400105;2015-04-28;450000.0;3;1.75;1250;5963;1.0;0;4;1250;0;1953;0;98115;47.6796;-122.301;no;4;2015;75.46536978031192;114.67094017094017;yes;renovate;5.0
1562000050;2015-04-28;650000.0;5;2.75;2580;7865;1.0;0;4;1480;1100;1964;0;98007;47.6208;-122.139;yes;4;2015;82.64462809917356;61.05493635278405;no;dont_buy;
1760650820;2015-04-28;290000.0;3;2.25;1610;3764;2.0;0;3;1610;0;2012;0;98042;47.3589;-122.083;no;4;2015;77.04569606801276;44.19731964642144;no;dont_buy;
6073300530;2015-04-28;529950.0;4;2.75;1860;7500;1.0;0;5;1220;640;1967;0;98056;47.5398;-122.173;yes;4;2015;70.66;40.447324414715716;no;dont_buy;
221029019;2015-04-28;400000.0;3;2.5;2090;32718;2.0;1;3;1550;540;1919;1983;98070;47.3338;-122.511;yes;4;2015;12.225686166636102;5.818290317768163;no;dont_buy;
7147400045;2015-04-28;355000.0;3;1.75;1870;8250;2.0;0;3;1870;0;1956;1979;98188;47.445;-122.285;no;4;2015;43.03030303030303;30.723958333333332;no;dont_buy;
8651400730;2015-04-28;191000.0;3;1.0;840;5525;1.0;0;5;840;0;1969;0;98042;47.3607;-122.085;no;4;2015;34.57013574660633;29.426576421318643;no;dont_buy;
123039420;2015-04-28;309000.0;3;1.0;1300;7200;1.0;0;4;1300;0;1952;0;98146;47.5063;-122.369;no;4;2015;42.916666666666664;50.02932883220129;yes;renovate;5.0
597000566;2015-04-28;335000.0;3;2.0;1340;1951;1.0;0;3;670;670;1915;0;98144;47.5763;-122.309;yes;4;2015;171.7068170169144;180.99715905219986;yes;sell;
4345000510;2015-04-28;325000.0;3;2.5;1800;8518;2.0;0;3;1800;0;1996;0;98030;47.3643;-122.185;no;4;2015;38.15449636064804;38.69530601342524;yes;sell;
1041440050;2015-04-28;359950.0;5;2.75;2844;3990;2.0;0;3;2844;0;2013;0;98092;47.3259;-122.167;no;4;2015;90.21303258145363;41.666666666666664;no;dont_buy;
3232200085;2015-04-28;1500000.0;6;3.5;3670;3959;2.0;0;3;2410;1260;2008;0;98119;47.6356;-122.373;yes;4;2015;378.88355645364993;265.51724137931035;no;dont_buy;
2313900610;2015-04-28;410000.0;3;2.25;1420;3750;2.0;0;3;1420;0;1987;0;98116;47.5725;-122.383;no;4;2015;109.33333333333333;136.89919295671314;yes;sell;
4427100105;2015-04-28;398000.0;4;1.0;1430;6240;1.5;0;5;1430;0;1953;0;98125;47.7272;-122.311;no;4;2015;63.782051282051285;62.37964236588721;no;dont_buy;
3820350020;2015-04-28;359950.0;4;2.5;1820;3899;2.0;0;3;1820;0;1999;0;98019;47.735;-121.985;no;4;2015;92.31854321620928;38.975927071331604;no;dont_buy;
6632300161;2015-04-28;422000.0;3;1.0;1160;7854;1.0;0;3;1160;0;1960;0;98125;47.7304;-122.308;no;4;2015;53.73058314234785;59.57229404845101;yes;renovate;5.0
9545240070;2015-04-28;660500.0;4;2.25;2010;9603;1.0;0;3;1440;570;1986;0;98027;47.5343;-122.054;yes;4;2015;68.7805893991461;100.78328981723237;yes;sell;
1125069086;2015-04-28;753000.0;3;2.5;3070;223463;2.0;0;3;3070;0;2003;0;98053;47.664;-121.993;no;4;2015;3.3696853617824876;87.98169980644026;yes;sell;
8092500150;2015-04-28;273500.0;4;2.75;1300;9638;1.0;0;2;1300;0;1983;0;98042;47.3683;-122.109;no;4;2015;28.377256692259806;6.840869565217392;no;dont_buy;
1508210230;2015-04-28;567000.0;3;2.25;1800;6875;1.0;0;4;1230;570;1974;0;98052;47.6773;-122.11;yes;4;2015;82.47272727272727;59.92599742599742;no;dont_buy;
1774200190;2015-04-28;580000.0;3;2.75;2660;32757;1.0;0;4;2660;0;1975;0;98077;47.7649;-122.098;no;4;2015;17.706139145831425;17.201106835518402;no;dont_buy;
5680001095;2015-04-28;470000.0;5;1.75;2740;9600;1.0;0;4;1370;1370;1945;0;98144;47.5738;-122.315;yes;4;2015;48.958333333333336;121.79775280898876;yes;renovate;5.0
1938000140;2015-04-28;810000.0;4;2.0;2920;10424;1.0;0;5;1520;1400;1964;0;98005;47.5876;-122.172;yes;4;2015;77.70529547198772;68.37203240250861;no;dont_buy;
418000145;2015-04-28;213800.0;2;1.0;740;5200;1.0;0;4;740;0;1952;0;98056;47.4934;-122.173;no;4;2015;41.11538461538461;37.947840537309474;no;dont_buy;
1073100030;2015-04-28;365000.0;3;1.0;1120;8443;1.0;0;3;1120;0;1953;0;98133;47.7715;-122.336;no;4;2015;43.23107900035532;61.40120038408884;yes;sell;
8732020440;2015-04-28;297500.0;4;2.5;2190;8100;1.0;0;4;1250;940;1978;0;98023;47.3131;-122.392;yes;4;2015;36.72839506172839;28.597598208833706;no;dont_buy;
2425700005;2015-04-28;760000.0;3;1.75;1410;15120;1.0;0;4;1410;0;1950;0;98004;47.5974;-122.195;no;4;2015;50.264550264550266;85.40464130050654;yes;renovate;5.0
8732131090;2015-04-28;295000.0;4;2.5;2160;7725;1.0;0;4;1460;700;1978;0;98023;47.3078;-122.378;yes;4;2015;38.18770226537217;28.597598208833706;no;dont_buy;
1665400045;2015-04-28;186375.0;3;1.0;1000;7636;1.0;0;2;1000;0;1952;0;98166;47.472;-122.344;no;4;2015;24.40741225772656;24.852515652672803;yes;renovate;5.0
3629980440;2015-04-28;742500.0;4;2.5;2620;4400;2.0;0;3;2620;0;2004;0;98029;47.5524;-121.991;no;4;2015;168.75;126.02725068692419;no;dont_buy;
1115300270;2015-04-28;900000.0;6;3.75;4210;6105;2.0;0;3;3280;930;2008;0;98059;47.5211;-122.157;yes;4;2015;147.42014742014743;74.87762610920038;no;dont_buy;
4232902615;2015-04-28;819000.0;3;1.0;1300;3600;2.0;0;3;1300;0;1900;0;98119;47.6345;-122.366;no;4;2015;227.5;265.51724137931035;yes;sell;
8920100041;2015-04-28;815000.0;4;1.75;2970;14880;1.0;0;5;1560;1410;1962;0;98075;47.5907;-122.086;yes;4;2015;54.77150537634409;53.52844521745954;no;dont_buy;
7283900045;2015-04-28;549950.0;3;2.5;2160;6288;2.0;0;3;2160;0;1996;0;98133;47.7655;-122.35;no;4;2015;87.4602417302799;61.40120038408884;no;dont_buy;
4027700930;2015-04-28;330000.0;5;1.75;2100;7347;1.0;0;3;1070;1030;1981;0;98028;47.7751;-122.268;yes;4;2015;44.9162923642303;46.19469026548673;yes;renovate;5.0
7579200600;2015-04-28;575000.0;3;2.0;1750;5750;1.0;0;5;870;880;1956;0;98116;47.5579;-122.384;yes;4;2015;100.0;123.95867768595042;yes;sell;
5101405604;2015-04-28;395000.0;1;1.0;900;6380;1.0;0;3;900;0;1947;0;98125;47.7019;-122.311;no;4;2015;61.912225705329156;59.57229404845101;no;dont_buy;
9537200037;2015-04-28;320000.0;4;1.5;1310;137214;1.5;0;4;1310;0;1926;0;98198;47.362;-122.316;no;4;2015;2.3321235442447565;33.07454454731001;yes;sell;
1102000237;2015-04-28;712500.0;4;2.75;2420;11201;1.0;0;3;1420;1000;1948;1999;98118;47.5459;-122.265;yes;4;2015;63.61039192929203;78.13953488372093;yes;sell;
4058800925;2015-04-28;452100.0;4;2.5;3160;6540;1.0;0;3;1580;1580;1959;0;98178;47.5037;-122.24;yes;4;2015;69.12844036697248;37.704402515723274;no;dont_buy;
9211500620;2015-04-28;305000.0;3;2.25;1740;6650;1.0;0;3;1240;500;1978;0;98023;47.2979;-122.379;yes;4;2015;45.86466165413534;33.080968241492286;no;dont_buy;
